YEAR,MO,DY,HR,WS50M,recalculated wind speeds for 140m,cut in/out wind speeds applied
2020,10,17,8,3.99,4.32052619,4.32052619
2020,10,17,9,3.68,3.98484621,3.98484621
2020,10,17,10,3.27,3.540882366,3.540882366
2020,10,17,11,2.77,2.999463044,2.999463044
2020,10,17,12,2.44,2.642126292,2.642126292
2020,10,17,13,2.31,2.501357268,2.501357268
2020,10,17,14,2.31,2.501357268,2.501357268
2020,10,17,15,2.38,2.577155973,2.577155973
2020,10,17,16,2.68,2.902007566,2.902007566
2020,10,17,17,3.14,3.400113343,3.400113343
2020,10,17,18,3.49,3.779106868,3.779106868
2020,10,17,19,3.78,4.093130075,4.093130075
2020,10,17,20,3.98,4.309697804,4.309697804
2020,10,17,21,4,4.331354576,4.331354576
2020,10,17,22,4.06,4.396324895,4.396324895
2020,10,17,23,4.23,4.580407465,4.580407465
2020,10,18,0,4.45,4.818631966,4.818631966
2020,10,18,1,4.64,5.024371309,5.024371309
2020,10,18,2,4.71,5.100170014,5.100170014
2020,10,18,3,4.62,5.002714536,5.002714536
2020,10,18,4,4.31,4.667034556,4.667034556
2020,10,18,5,3.82,4.136443621,4.136443621
2020,10,18,6,3.26,3.53005398,3.53005398
2020,10,18,7,2.73,2.956149498,2.956149498
2020,10,18,8,2.08,2.25230438,2.25230438
2020,10,18,9,1.52,1.645914739,1.645914739
2020,10,18,10,1.09,1.180294122,0
2020,10,18,11,0.8,0.866270915,0
2020,10,18,12,1.15,1.245264441,0
2020,10,18,13,1.61,1.743370217,1.743370217
2020,10,18,14,1.66,1.797512149,1.797512149
2020,10,18,15,1.73,1.873310854,1.873310854
2020,10,18,16,1.85,2.003251492,2.003251492
2020,10,18,17,1.97,2.133192129,2.133192129
2020,10,18,18,2.25,2.436386949,2.436386949
2020,10,18,19,2.63,2.847865634,2.847865634
2020,10,18,20,2.87,3.107746909,3.107746909
2020,10,18,21,2.77,2.999463044,2.999463044
2020,10,18,22,3.11,3.367628183,3.367628183
2020,10,18,23,3.92,4.244727485,4.244727485
2020,10,19,0,4.51,4.883602285,4.883602285
2020,10,19,1,5.08,5.500820312,5.500820312
2020,10,19,2,5.89,6.377919614,6.377919614
2020,10,19,3,6.37,6.897682163,6.897682163
2020,10,19,4,6.74,7.298332461,7.298332461
2020,10,19,5,7.1,7.688154373,7.688154373
2020,10,19,6,7.67,8.3053724,8.3053724
2020,10,19,7,8.32,9.009217519,9.009217519
2020,10,19,8,8.42,9.117501383,9.117501383
2020,10,19,9,8.95,9.691405865,9.691405865
2020,10,19,10,9.76,10.56850517,10.56850517
2020,10,19,11,10.02,10.85004321,10.85004321
2020,10,19,12,10.34,11.19655158,11.19655158
2020,10,19,13,10.42,11.28317867,11.28317867
2020,10,19,14,10.53,11.40229092,11.40229092
2020,10,19,15,10.63,11.51057479,11.51057479
2020,10,19,16,10.77,11.6621722,11.6621722
2020,10,19,17,11.15,12.07365088,12.07365088
2020,10,19,18,11.57,12.52844311,12.52844311
2020,10,19,19,11.87,12.85329471,12.85329471
2020,10,19,20,11.85,12.83163793,12.83163793
2020,10,19,21,11.44,12.38767409,12.38767409
2020,10,19,22,10.98,11.88956831,11.88956831
2020,10,19,23,10.88,11.78128445,11.78128445
2020,10,20,0,10.77,11.6621722,11.6621722
2020,10,20,1,10.58,11.45643285,11.45643285
2020,10,20,2,10.57,11.44560447,11.44560447
2020,10,20,3,9.8,10.61181871,10.61181871
2020,10,20,4,11.23,12.16027797,12.16027797
2020,10,20,5,12.38,13.40554241,13.40554241
2020,10,20,6,11.8,12.777496,12.777496
2020,10,20,7,10.94,11.84625477,11.84625477
2020,10,20,8,10.75,11.64051542,11.64051542
2020,10,20,9,10.85,11.74879929,11.74879929
2020,10,20,10,10.95,11.85708315,11.85708315
2020,10,20,11,11.84,12.82080955,12.82080955
2020,10,20,12,11.8,12.777496,12.777496
2020,10,20,13,10.99,11.9003967,11.9003967
2020,10,20,14,10.34,11.19655158,11.19655158
2020,10,20,15,9.72,10.52519162,10.52519162
2020,10,20,16,9.34,10.11371294,10.11371294
2020,10,20,17,8.97,9.713062638,9.713062638
2020,10,20,18,8.94,9.680577478,9.680577478
2020,10,20,19,9.19,9.951287139,9.951287139
2020,10,20,20,9.37,10.1461981,10.1461981
2020,10,20,21,9.42,10.20034003,10.20034003
2020,10,20,22,9.3,10.07039939,10.07039939
2020,10,20,23,8.26,8.9442472,8.9442472
2020,10,21,0,7.35,7.958864034,7.958864034
2020,10,21,1,6.97,7.547385349,7.547385349
2020,10,21,2,7.55,8.175431763,8.175431763
2020,10,21,3,7.94,8.597738834,8.597738834
2020,10,21,4,8.2,8.879276882,8.879276882
2020,10,21,5,8.56,9.269098794,9.269098794
2020,10,21,6,9.24,10.00542907,10.00542907
2020,10,21,7,10.06,10.89335676,10.89335676
2020,10,21,8,10.95,11.85708315,11.85708315
2020,10,21,9,11.53,12.48512957,12.48512957
2020,10,21,10,14.76,15.98269839,15.98269839
2020,10,21,11,19.43,21.03955486,21.03955486
2020,10,21,12,20.34,22.02493802,22.02493802
2020,10,21,13,18.72,20.27073942,20.27073942
2020,10,21,14,15.38,16.65405835,16.65405835
2020,10,21,15,11.08,11.99785218,11.99785218
2020,10,21,16,8,8.662709153,8.662709153
2020,10,21,17,7.96,8.619395607,8.619395607
2020,10,21,18,8.74,9.46400975,9.46400975
2020,10,21,19,9.65,10.44939292,10.44939292
2020,10,21,20,11.02,11.93288186,11.93288186
2020,10,21,21,12.42,13.44885596,13.44885596
2020,10,21,22,12.59,13.63293853,13.63293853
2020,10,21,23,11.88,12.86412309,12.86412309
2020,10,22,0,11.46,12.40933086,12.40933086
2020,10,22,1,11.27,12.20359152,12.20359152
2020,10,22,2,11.14,12.0628225,12.0628225
2020,10,22,3,10.94,11.84625477,11.84625477
2020,10,22,4,10.64,11.52140317,11.52140317
2020,10,22,5,10.3,11.15323803,11.15323803
2020,10,22,6,9.96,10.7850729,10.7850729
2020,10,22,7,9.47,10.25448196,10.25448196
2020,10,22,8,8.91,9.648092319,9.648092319
2020,10,22,9,9.63,10.42773614,10.42773614
2020,10,22,10,9.78,10.59016194,10.59016194
2020,10,22,11,9.53,10.31945228,10.31945228
2020,10,22,12,9.35,10.12454132,10.12454132
2020,10,22,13,9.21,9.972943912,9.972943912
2020,10,22,14,8.95,9.691405865,9.691405865
2020,10,22,15,8.36,9.052531065,9.052531065
2020,10,22,16,7.63,8.262058855,8.262058855
2020,10,22,17,7.45,8.067147899,8.067147899
2020,10,22,18,7.13,7.720639533,7.720639533
2020,10,22,19,6.7,7.255018916,7.255018916
2020,10,22,20,6.21,6.72442798,6.72442798
2020,10,22,21,5.72,6.193837044,6.193837044
2020,10,22,22,5.35,5.793186746,5.793186746
2020,10,22,23,5.26,5.695731268,5.695731268
2020,10,23,0,5.44,5.890642224,5.890642224
2020,10,23,1,6.02,6.518688638,6.518688638
2020,10,23,2,6.91,7.482415031,7.482415031
2020,10,23,3,7.89,8.543596902,8.543596902
2020,10,23,4,8.65,9.366554272,9.366554272
2020,10,23,5,9.03,9.778032956,9.778032956
2020,10,23,6,9.18,9.940458753,9.940458753
2020,10,23,7,9,9.745547797,9.745547797
2020,10,23,8,8.32,9.009217519,9.009217519
2020,10,23,9,9.09,9.843003275,9.843003275
2020,10,23,10,10.65,11.53223156,11.53223156
2020,10,23,11,11.18,12.10613604,12.10613604
2020,10,23,12,11.43,12.3768457,12.3768457
2020,10,23,13,11.67,12.63672698,12.63672698
2020,10,23,14,10.8,11.69465736,11.69465736
2020,10,23,15,9.58,10.37359421,10.37359421
2020,10,23,16,9.2,9.962115526,9.962115526
2020,10,23,17,8.49,9.193300089,9.193300089
2020,10,23,18,8.61,9.323240726,9.323240726
2020,10,23,19,8.09,8.760164631,8.760164631
2020,10,23,20,7.51,8.132118217,8.132118217
2020,10,23,21,6.88,7.449929872,7.449929872
2020,10,23,22,6.44,6.973480868,6.973480868
2020,10,23,23,6.29,6.811055071,6.811055071
2020,10,24,0,6.57,7.114249892,7.114249892
2020,10,24,1,7.14,7.731467919,7.731467919
2020,10,24,2,7.97,8.630223994,8.630223994
2020,10,24,3,8.59,9.301583953,9.301583953
2020,10,24,4,8.86,9.593950387,9.593950387
2020,10,24,5,9.4,10.17868325,10.17868325
2020,10,24,6,9.92,10.74175935,10.74175935
2020,10,24,7,10.43,11.29400706,11.29400706
2020,10,24,8,10.64,11.52140317,11.52140317
2020,10,24,9,12.75,13.80619271,13.80619271
2020,10,24,10,13.81,14.95400168,14.95400168
2020,10,24,11,14.61,15.82027259,15.82027259
2020,10,24,12,15.4,16.67571512,16.67571512
2020,10,24,13,15.77,17.07636542,17.07636542
2020,10,24,14,16.49,17.85600924,17.85600924
2020,10,24,15,17.88,19.36115496,19.36115496
2020,10,24,16,18.89,20.45482199,20.45482199
2020,10,24,17,19.53,21.14783872,21.14783872
2020,10,24,18,20.34,22.02493802,22.02493802
2020,10,24,19,21.8,23.60588244,23.60588244
2020,10,24,20,21.1,22.84789539,22.84789539
2020,10,24,21,17.44,18.88470595,18.88470595
2020,10,24,22,14.22,15.39796552,15.39796552
2020,10,24,23,11.94,12.92909341,12.92909341
2020,10,25,0,10.68,11.56471672,11.56471672
2020,10,25,1,10.44,11.30483544,11.30483544
2020,10,25,2,10.32,11.17489481,11.17489481
2020,10,25,3,9.8,10.61181871,10.61181871
2020,10,25,4,9.28,10.04874262,10.04874262
2020,10,25,5,9.22,9.983772299,9.983772299
2020,10,25,6,9.55,10.34110905,10.34110905
2020,10,25,7,9.34,10.11371294,10.11371294
2020,10,25,8,8.61,9.323240726,9.323240726
2020,10,25,9,9.38,10.15702648,10.15702648
2020,10,25,10,10.58,11.45643285,11.45643285
2020,10,25,11,10.77,11.6621722,11.6621722
2020,10,25,12,10.62,11.4997464,11.4997464
2020,10,25,13,10.45,11.31566383,11.31566383
2020,10,25,14,9.99,10.81755805,10.81755805
2020,10,25,15,9.71,10.51436323,10.51436323
2020,10,25,16,9.63,10.42773614,10.42773614
2020,10,25,17,9.37,10.1461981,10.1461981
2020,10,25,18,9.29,10.059571,10.059571
2020,10,25,19,9.21,9.972943912,9.972943912
2020,10,25,20,9.74,10.54684839,10.54684839
2020,10,25,21,9.59,10.3844226,10.3844226
2020,10,25,22,9.48,10.26531035,10.26531035
2020,10,25,23,9.33,10.10288455,10.10288455
2020,10,26,0,8.89,9.626435546,9.626435546
2020,10,26,1,8.35,9.041702678,9.041702678
2020,10,26,2,8.26,8.9442472,8.9442472
2020,10,26,3,8.59,9.301583953,9.301583953
2020,10,26,4,8.88,9.61560716,9.61560716
2020,10,26,5,9.12,9.875488434,9.875488434
2020,10,26,6,9.19,9.951287139,9.951287139
2020,10,26,7,9.1,9.853831661,9.853831661
2020,10,26,8,9.07,9.821346502,9.821346502
2020,10,26,9,9.63,10.42773614,10.42773614
2020,10,26,10,10.25,11.0990961,11.0990961
2020,10,26,11,10.4,11.2615219,11.2615219
2020,10,26,12,10.34,11.19655158,11.19655158
2020,10,26,13,10.12,10.95832708,10.95832708
2020,10,26,14,9.77,10.57933355,10.57933355
2020,10,26,15,8.92,9.658920706,9.658920706
2020,10,26,16,8.76,9.485666522,9.485666522
2020,10,26,17,9.08,9.832174889,9.832174889
2020,10,26,18,8.83,9.561465228,9.561465228
2020,10,26,19,8.5,9.204128475,9.204128475
2020,10,26,20,8.38,9.074187838,9.074187838
2020,10,26,21,8.2,8.879276882,8.879276882
2020,10,26,22,7.87,8.521940129,8.521940129
2020,10,26,23,7.37,7.980520807,7.980520807
2020,10,27,0,7.05,7.634012441,7.634012441
2020,10,27,1,6.93,7.504071804,7.504071804
2020,10,27,2,7.07,7.655669214,7.655669214
2020,10,27,3,7.3,7.904722102,7.904722102
2020,10,27,4,7.17,7.763953078,7.763953078
2020,10,27,5,7.44,8.056319512,8.056319512
2020,10,27,6,7.91,8.565253675,8.565253675
2020,10,27,7,8.43,9.12832977,9.12832977
2020,10,27,8,9.36,10.13536971,10.13536971
2020,10,27,9,10.66,11.54305995,11.54305995
2020,10,27,10,13.23,14.32595526,14.32595526
2020,10,27,11,14.37,15.56039132,15.56039132
2020,10,27,12,14.56,15.76613066,15.76613066
2020,10,27,13,14.26,15.44127907,15.44127907
2020,10,27,14,13.54,14.66163524,14.66163524
2020,10,27,15,12.73,13.78453594,13.78453594
2020,10,27,16,12.48,13.51382628,13.51382628
2020,10,27,17,11.35,12.29021861,12.29021861
2020,10,27,18,10.26,11.10992449,11.10992449
2020,10,27,19,10.06,10.89335676,10.89335676
2020,10,27,20,8.93,9.669749092,9.669749092
2020,10,27,21,8.75,9.474838136,9.474838136
2020,10,27,22,9.07,9.821346502,9.821346502
2020,10,27,23,9.46,10.24365357,10.24365357
2020,10,28,0,10.08,10.91501353,10.91501353
2020,10,28,1,10.99,11.9003967,11.9003967
2020,10,28,2,11.35,12.29021861,12.29021861
2020,10,28,3,12.21,13.22145984,13.22145984
2020,10,28,4,12.28,13.29725855,13.29725855
2020,10,28,5,12.25,13.26477339,13.26477339
2020,10,28,6,12.11,13.11317598,13.11317598
2020,10,28,7,11.38,12.32270377,12.32270377
2020,10,28,8,11.05,11.96536702,11.96536702
2020,10,28,9,11.14,12.0628225,12.0628225
2020,10,28,10,11.81,12.78832439,12.78832439
2020,10,28,11,12.35,13.37305725,13.37305725
2020,10,28,12,12.97,14.04441721,14.04441721
2020,10,28,13,13.2,14.2934701,14.2934701
2020,10,28,14,13.38,14.48838106,14.48838106
2020,10,28,15,13.69,14.82406104,14.82406104
2020,10,28,16,13.37,14.47755267,14.47755267
2020,10,28,17,12.28,13.29725855,13.29725855
2020,10,28,18,11.69,12.65838375,12.65838375
2020,10,28,19,11.52,12.47430118,12.47430118
2020,10,28,20,11.02,11.93288186,11.93288186
2020,10,28,21,10.71,11.59720188,11.59720188
2020,10,28,22,9.51,10.29779551,10.29779551
2020,10,28,23,9.34,10.11371294,10.11371294
2020,10,29,0,9.19,9.951287139,9.951287139
2020,10,29,1,9.14,9.897145207,9.897145207
2020,10,29,2,8.97,9.713062638,9.713062638
2020,10,29,3,8.8,9.528980068,9.528980068
2020,10,29,4,8.76,9.485666522,9.485666522
2020,10,29,5,8.75,9.474838136,9.474838136
2020,10,29,6,8.64,9.355725885,9.355725885
2020,10,29,7,8.84,9.572293614,9.572293614
2020,10,29,8,9.42,10.20034003,10.20034003
2020,10,29,9,9.25,10.01625746,10.01625746
2020,10,29,10,10.12,10.95832708,10.95832708
2020,10,29,11,11.68,12.64755536,12.64755536
2020,10,29,12,12.63,13.67625208,13.67625208
2020,10,29,13,13.26,14.35844042,14.35844042
2020,10,29,14,13.78,14.92151652,14.92151652
2020,10,29,15,14.01,15.1705694,15.1705694
2020,10,29,16,13.97,15.12725586,15.12725586
2020,10,29,17,14.02,15.18139779,15.18139779
2020,10,29,18,13.94,15.0947707,15.0947707
2020,10,29,19,14,15.15974102,15.15974102
2020,10,29,20,14.13,15.30051004,15.30051004
2020,10,29,21,14.18,15.35465197,15.35465197
2020,10,29,22,14.43,15.62536163,15.62536163
2020,10,29,23,14.42,15.61453325,15.61453325
2020,10,30,0,14.37,15.56039132,15.56039132
2020,10,30,1,14.38,15.5712197,15.5712197
2020,10,30,2,14.65,15.86358614,15.86358614
2020,10,30,3,14.75,15.97187,15.97187
2020,10,30,4,14.84,16.06932548,16.06932548
2020,10,30,5,14.28,15.46293584,15.46293584
2020,10,30,6,14.03,15.19222618,15.19222618
2020,10,30,7,13.92,15.07311393,15.07311393
2020,10,30,8,13.86,15.00814361,15.00814361
2020,10,30,9,13.54,14.66163524,14.66163524
2020,10,30,10,13.25,14.34761203,14.34761203
2020,10,30,11,13.11,14.19601462,14.19601462
2020,10,30,12,12.79,13.84950626,13.84950626
2020,10,30,13,12.31,13.32974371,13.32974371
2020,10,30,14,11.56,12.51761473,12.51761473
2020,10,30,15,11,11.91122509,11.91122509
2020,10,30,16,10.68,11.56471672,11.56471672
2020,10,30,17,10.47,11.3373206,11.3373206
2020,10,30,18,10.64,11.52140317,11.52140317
2020,10,30,19,9.99,10.81755805,10.81755805
2020,10,30,20,9.42,10.20034003,10.20034003
2020,10,30,21,9.15,9.907973594,9.907973594
2020,10,30,22,9.34,10.11371294,10.11371294
2020,10,30,23,9.44,10.2219968,10.2219968
2020,10,31,0,9.9,10.72010258,10.72010258
2020,10,31,1,10.06,10.89335676,10.89335676
2020,10,31,2,10.36,11.21820835,11.21820835
2020,10,31,3,10.96,11.86791154,11.86791154
2020,10,31,4,11.63,12.59341343,12.59341343
2020,10,31,5,12.01,13.00489212,13.00489212
2020,10,31,6,12.61,13.6545953,13.6545953
2020,10,31,7,13.2,14.2934701,14.2934701
2020,10,31,8,13.77,14.91068813,14.91068813
2020,10,31,9,14.25,15.43045068,15.43045068
2020,10,31,10,14.95,16.18843773,16.18843773
2020,10,31,11,16.31,17.66109829,17.66109829
2020,10,31,12,17.59,19.04713175,19.04713175
2020,10,31,13,16.76,18.14837568,18.14837568
2020,10,31,14,15.51,16.79482737,16.79482737
2020,10,31,15,14.07,15.23553972,15.23553972
2020,10,31,16,11.23,12.16027797,12.16027797
2020,10,31,17,10.64,11.52140317,11.52140317
2020,10,31,18,9.62,10.41690776,10.41690776
2020,10,31,19,8.21,8.890105268,8.890105268
2020,10,31,20,8.54,9.247442021,9.247442021
2020,10,31,21,8.47,9.171643316,9.171643316
2020,10,31,22,8.56,9.269098794,9.269098794
2020,10,31,23,9.37,10.1461981,10.1461981
2020,11,1,0,10.55,11.4239477,11.4239477
2020,11,1,1,11.16,12.08447927,12.08447927
2020,11,1,2,11.21,12.1386212,12.1386212
2020,11,1,3,11.24,12.17110636,12.17110636
2020,11,1,4,11.43,12.3768457,12.3768457
2020,11,1,5,12.77,13.82784949,13.82784949
2020,11,1,6,13.85,14.99731522,14.99731522
2020,11,1,7,14.4,15.59287648,15.59287648
2020,11,1,8,15.82,17.13050735,17.13050735
2020,11,1,9,15.34,16.6107448,16.6107448
2020,11,1,10,14.67,15.88524291,15.88524291
2020,11,1,11,14.17,15.34382359,15.34382359
2020,11,1,12,14.18,15.35465197,15.35465197
2020,11,1,13,13.51,14.62915008,14.62915008
2020,11,1,14,13.16,14.25015656,14.25015656
2020,11,1,15,13.16,14.25015656,14.25015656
2020,11,1,16,13.73,14.86737458,14.86737458
2020,11,1,17,15.21,16.46997578,16.46997578
2020,11,1,18,16.1,17.43370217,17.43370217
2020,11,1,19,16.94,18.34328663,18.34328663
2020,11,1,20,17.52,18.97133304,18.97133304
2020,11,1,21,17.76,19.23121432,19.23121432
2020,11,1,22,18.01,19.50192398,19.50192398
2020,11,1,23,18.5,20.03251492,20.03251492
2020,11,2,0,19.48,21.09369679,21.09369679
2020,11,2,1,19.9,21.54848902,21.54848902
2020,11,2,2,19.85,21.49434709,21.49434709
2020,11,2,3,19.81,21.45103354,21.45103354
2020,11,2,4,19.44,21.05038324,21.05038324
2020,11,2,5,18.91,20.47647876,20.47647876
2020,11,2,6,18.42,19.94588782,19.94588782
2020,11,2,7,17.72,19.18790077,19.18790077
2020,11,2,8,16.56,17.93180795,17.93180795
2020,11,2,9,15.52,16.80565576,16.80565576
2020,11,2,10,15.02,16.26423643,16.26423643
2020,11,2,11,14.45,15.64701841,15.64701841
2020,11,2,12,14.26,15.44127907,15.44127907
2020,11,2,13,14.4,15.59287648,15.59287648
2020,11,2,14,14.41,15.60370486,15.60370486
2020,11,2,15,14.23,15.40879391,15.40879391
2020,11,2,16,13.8,14.94317329,14.94317329
2020,11,2,17,13.51,14.62915008,14.62915008
2020,11,2,18,13.48,14.59666492,14.59666492
2020,11,2,19,13.03,14.10938753,14.10938753
2020,11,2,20,12.35,13.37305725,13.37305725
2020,11,2,21,11.4,12.34436054,12.34436054
2020,11,2,22,9.7,10.50353485,10.50353485
2020,11,2,23,8.37,9.063359451,9.063359451
2020,11,3,0,8.17,8.846791722,8.846791722
2020,11,3,1,8.51,9.214956861,9.214956861
2020,11,3,2,8.58,9.290755567,9.290755567
2020,11,3,3,8.5,9.204128475,9.204128475
2020,11,3,4,9.37,10.1461981,10.1461981
2020,11,3,5,11.18,12.10613604,12.10613604
2020,11,3,6,13.02,14.09855915,14.09855915
2020,11,3,7,13.49,14.60749331,14.60749331
2020,11,3,8,13.98,15.13808424,15.13808424
2020,11,3,9,14.64,15.85275775,15.85275775
2020,11,3,10,14.96,16.19926612,16.19926612
2020,11,3,11,13.95,15.10559909,15.10559909
2020,11,3,12,12.27,13.28643016,13.28643016
2020,11,3,13,11.5,12.45264441,12.45264441
2020,11,3,14,11.41,12.35518893,12.35518893
2020,11,3,15,10.91,11.81376961,11.81376961
2020,11,3,16,10.16,11.00164062,11.00164062
2020,11,3,17,9.2,9.962115526,9.962115526
2020,11,3,18,8.26,8.9442472,8.9442472
2020,11,3,19,7.97,8.630223994,8.630223994
2020,11,3,20,7.48,8.099633058,8.099633058
2020,11,3,21,6.78,7.341646007,7.341646007
2020,11,3,22,5.99,6.486203478,6.486203478
2020,11,3,23,5.26,5.695731268,5.695731268
2020,11,4,0,4.69,5.078513241,5.078513241
2020,11,4,1,4.17,4.515437146,4.515437146
2020,11,4,2,3.76,4.071473302,4.071473302
2020,11,4,3,3.64,3.941532665,3.941532665
2020,11,4,4,3.58,3.876562346,3.876562346
2020,11,4,5,3.4,3.68165139,3.68165139
2020,11,4,6,3.07,3.324314637,3.324314637
2020,11,4,7,3.01,3.259344319,3.259344319
2020,11,4,8,3.18,3.443426888,3.443426888
2020,11,4,9,3.19,3.454255275,3.454255275
2020,11,4,10,2.67,2.89117918,2.89117918
2020,11,4,11,1.92,2.079050197,2.079050197
2020,11,4,12,1.7,1.840825695,1.840825695
2020,11,4,13,1.98,2.144020515,2.144020515
2020,11,4,14,2.85,3.086090136,3.086090136
2020,11,4,15,3.16,3.421770115,3.421770115
2020,11,4,16,3.43,3.714136549,3.714136549
2020,11,4,17,3.78,4.093130075,4.093130075
2020,11,4,18,3.62,3.919875892,3.919875892
2020,11,4,19,2.86,3.096918522,3.096918522
2020,11,4,20,2.22,2.40390179,2.40390179
2020,11,4,21,1.79,1.938281173,1.938281173
2020,11,4,22,1.72,1.862482468,1.862482468
2020,11,4,23,2.13,2.306446312,2.306446312
2020,11,5,0,2.4,2.598812746,2.598812746
2020,11,5,1,2.5,2.70709661,2.70709661
2020,11,5,2,2.56,2.772066929,2.772066929
2020,11,5,3,2.35,2.544670814,2.544670814
2020,11,5,4,2.01,2.176505675,2.176505675
2020,11,5,5,1.93,2.089878583,2.089878583
2020,11,5,6,2.04,2.208990834,2.208990834
2020,11,5,7,1.98,2.144020515,2.144020515
2020,11,5,8,1.62,1.754198603,1.754198603
2020,11,5,9,1.38,1.494317329,0
2020,11,5,10,1.41,1.526802488,1.526802488
2020,11,5,11,1.41,1.526802488,1.526802488
2020,11,5,12,1.44,1.559287648,1.559287648
2020,11,5,13,1.64,1.775855376,1.775855376
2020,11,5,14,1.93,2.089878583,2.089878583
2020,11,5,15,2.3,2.490528881,2.490528881
2020,11,5,16,2.79,3.021119817,3.021119817
2020,11,5,17,3.37,3.649166231,3.649166231
2020,11,5,18,4.04,4.374668122,4.374668122
2020,11,5,19,4.75,5.14348356,5.14348356
2020,11,5,20,5.45,5.90147061,5.90147061
2020,11,5,21,6.06,6.562002183,6.562002183
2020,11,5,22,6.58,7.125078278,7.125078278
2020,11,5,23,7,7.579870509,7.579870509
2020,11,6,0,7.39,8.00217758,8.00217758
2020,11,6,1,7.7,8.33785756,8.33785756
2020,11,6,2,7.96,8.619395607,8.619395607
2020,11,6,3,8.19,8.868448495,8.868448495
2020,11,6,4,8.36,9.052531065,9.052531065
2020,11,6,5,8.66,9.377382658,9.377382658
2020,11,6,6,9.14,9.897145207,9.897145207
2020,11,6,7,9.55,10.34110905,10.34110905
2020,11,6,8,9.34,10.11371294,10.11371294
2020,11,6,9,8.41,9.106672997,9.106672997
2020,11,6,10,8.44,9.139158156,9.139158156
2020,11,6,11,9.03,9.778032956,9.778032956
2020,11,6,12,9.02,9.76720457,9.76720457
2020,11,6,13,8.72,9.442352977,9.442352977
2020,11,6,14,8.69,9.409867817,9.409867817
2020,11,6,15,8.89,9.626435546,9.626435546
2020,11,6,16,9.45,10.23282519,10.23282519
2020,11,6,17,9.7,10.50353485,10.50353485
2020,11,6,18,9.64,10.43856453,10.43856453
2020,11,6,19,9.44,10.2219968,10.2219968
2020,11,6,20,9,9.745547797,9.745547797
2020,11,6,21,8.67,9.388211044,9.388211044
2020,11,6,22,8.21,8.890105268,8.890105268
2020,11,6,23,7.45,8.067147899,8.067147899
2020,11,7,0,6.65,7.200876983,7.200876983
2020,11,7,1,6.09,6.594487343,6.594487343
2020,11,7,2,5.91,6.399576387,6.399576387
2020,11,7,3,5.75,6.226322204,6.226322204
2020,11,7,4,5.61,6.074724793,6.074724793
2020,11,7,5,5.73,6.204665431,6.204665431
2020,11,7,6,5.93,6.42123316,6.42123316
2020,11,7,7,6.18,6.691942821,6.691942821
2020,11,7,8,6.33,6.854368617,6.854368617
2020,11,7,9,5.82,6.302120909,6.302120909
2020,11,7,10,5.52,5.977269316,5.977269316
2020,11,7,11,5.14,5.565790631,5.565790631
2020,11,7,12,4.81,5.208453878,5.208453878
2020,11,7,13,4.75,5.14348356,5.14348356
2020,11,7,14,4.92,5.327566129,5.327566129
2020,11,7,15,5.28,5.717388041,5.717388041
2020,11,7,16,6.05,6.551173797,6.551173797
