ALLSKY_SFC_SW_DWN (Wh/m^2),Solar Zenith Angle (Degrees) ,Solar Zenith Angle (Degrees) REMOVED IF >85º,optimiced_moving_solar_ALLSKY_SFC_SW_DWN (Wh/m^2)
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
57.62,83.88,83.88,540.4687754
216.57,74.65,74.65,818.1261285
376.91,65.93,65.93,924.1332352
510.73,58.35,58.35,973.3215071
616.13,52.6,52.6,1014.413086
628.41,49.46,49.46,966.8162176
639.72,49.48,49.48,984.6186951
546.18,52.66,52.66,900.4793752
344.8,58.43,58.43,658.593584
244.22,66.03,66.03,601.1447062
133.27,74.77,74.77,507.3194851
35.98,84.05,84.05,347.0944698
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32.87,84.16,84.16,323.0440471
120.39,74.9,74.9,462.1417135
213.26,66.2,66.2,528.4660779
322.81,58.66,58.66,620.6505935
358.73,52.95,52.95,595.3908932
389.66,49.84,49.84,604.1949417
410.75,49.88,49.88,637.4239491
322.04,53.05,53.05,535.7352112
247.93,58.81,58.81,478.7423636
168.17,66.41,66.41,420.2263475
83.03,75.14,75.14,323.7566246
26.8,84.45,84.45,277.1046531
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36.12,84.42,84.42,371.4692911
112.85,75.16,75.16,440.6126296
217.84,66.48,66.48,545.8702962
329.81,58.96,58.96,639.6174172
410.06,53.29,53.29,685.988556
448.88,50.21,50.21,701.4017421
494.36,50.27,50.27,773.4398459
487.85,53.45,53.45,819.1944452
396.17,59.2,59.2,773.7047563
276.91,66.77,66.77,702.0633182
151.84,75.5,75.5,606.4382041
39.27,84.83,84.83,435.7952524
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
43.16,84.69,84.69,466.3708738
161.83,75.41,75.41,642.4363089
306.49,66.75,66.75,776.4275366
412.88,59.27,59.27,807.9953093
538.26,53.63,53.63,907.6937484
578.71,50.59,50.59,911.5475917
562.57,50.66,50.66,887.4450207
566.27,53.84,53.84,959.7110837
458.55,59.59,59.59,905.8953546
327.16,67.15,67.15,842.501212
175.04,75.86,75.86,716.519426
42.22,85.19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45.1,84.95,84.95,512.3541344
121.83,75.66,75.66,491.8937201
205.85,67.03,67.03,527.4835999
314.09,59.58,59.58,620.3207748
378.02,53.98,53.98,642.8172361
345.72,50.97,50.97,548.9996151
336.26,51.06,51.06,535.0145931
258.36,54.24,54.24,442.1010351
206.01,59.98,59.98,411.7710684
121.4,67.52,67.52,317.5010716
59.8,76.23,76.23,251.2341772
24.43,85.54,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.37,85.2,0,0
75.33,75.92,75.92,309.6477308
151.09,67.31,67.31,391.6836017
211.78,59.88,59.88,422.0299713
259.84,54.32,54.32,445.497758
294.59,51.34,51.34,471.5721196
272.52,51.46,51.46,437.3890619
237.91,54.64,54.64,411.1026115
211.16,60.36,60.36,426.9750803
136.54,67.9,67.9,362.9218351
67,76.59,76.59,288.8956099
20.79,85.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34.28,85.44,0,0
134.13,76.18,76.18,561.5130988
231.57,67.59,67.59,607.4258232
395.68,60.2,60.2,796.1785345
417.19,54.67,54.67,721.4264438
372.07,51.73,51.73,600.7252177
315.67,51.85,51.85,511.0224513
178.38,55.04,55.04,311.3064988
176.65,60.74,60.74,361.4148377
115.96,68.27,68.27,313.2080004
72.96,76.95,76.95,323.1159905
21.31,86.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32.23,85.68,0,0
143.22,76.45,76.45,611.2837091
276.48,67.87,67.87,733.9345486
392.47,60.51,60.51,797.2630609
515.32,55.02,55.02,898.8811656
558.7,52.1,52.1,909.5123892
481.24,52.25,52.25,786.060792
531.35,55.43,55.43,936.4436579
456.7,61.13,61.13,945.8934748
321.88,68.64,68.64,883.735332
175.68,77.31,77.31,799.7234541
27.02,86.52,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40.48,85.91,0,0
174.84,76.7,76.7,760.009562
348.98,68.15,68.15,937.6697337
498.01,60.82,60.82,1021.443898
592.47,55.37,55.37,1042.576841
599.15,52.48,52.48,983.7640357
573.62,52.65,52.65,945.5030282
551.35,55.83,55.83,981.6607531
418.14,61.52,61.52,876.8759063
265.9,69.02,69.02,742.6502068
131.02,77.67,77.67,613.5562967
26.05,86.81,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.2,86.14,0,0
117.08,76.96,76.96,518.8997808
212.72,68.43,68.43,578.6131726
345.77,61.13,61.13,716.1409826
378.73,55.71,55.71,672.2438679
474.03,52.86,52.86,785.123794
431.87,53.04,53.04,718.278153
409.77,56.23,56.23,737.1814449
338.38,61.91,61.91,718.6456679
226.2,69.38,69.38,642.3063997
111.51,78.03,78.03,537.6579841
21.53,87.1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.89,86.36,0,0
142.13,77.23,77.23,643.0119572
263.71,68.72,68.72,726.6219825
377.02,61.45,61.45,788.8677357
439.09,56.06,56.06,786.4423903
417.25,53.24,53.24,697.2009938
422.38,53.44,53.44,709.0907248
351.13,56.62,56.62,638.1985375
305.22,62.29,62.29,656.39194
186.03,69.76,69.76,537.7315276
85.83,78.39,78.39,426.4868324
16.31,87.37,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26.31,86.58,0,0
98.92,77.48,77.48,456.3143324
210.22,69,69,586.6037972
283.31,61.76,61.76,598.7540326
416.3,56.41,56.41,752.4679313
400.6,53.62,53.62,675.3910129
451.93,53.83,53.83,765.7454579
409.66,57.02,57.02,752.5724657
350.7,62.67,62.67,763.8612882
251.78,70.12,70.12,740.4176805
123.36,78.75,78.75,632.3224993
21.92,87.62,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22.38,86.79,0,0
71.98,77.75,77.75,339.2439896
149.37,69.29,69.29,422.3809545
236.2,62.08,62.08,504.4440214
272.76,56.76,56.76,497.6035074
237.05,54,54,403.2935482
135.14,54.23,54.23,231.1931368
118.34,57.41,57.41,219.7081023
100.33,63.05,63.05,221.3750474
65.52,70.5,70.5,196.2811674
35.85,79.11,79.11,189.7587886
11.24,87.87,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.03,86.99,0,0
144.55,78.01,78.01,695.8184556
295.44,69.57,69.57,846.3807502
415.5,62.39,62.39,896.5354896
433.78,57.11,57.11,798.8171505
481.83,54.38,54.38,827.3083913
500.91,54.62,54.62,865.1346083
448.51,57.8,57.8,841.6775528
366.84,63.44,63.44,820.4238366
231.05,70.87,70.87,705.0384395
107.09,79.47,79.47,585.9907289
10.99,88.1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.48,87.19,0,0
67.81,78.27,78.27,333.5465037
138.52,69.86,69.86,402.3057682
228,62.71,62.71,497.2797331
327.14,57.46,57.46,608.1932156
297.02,54.75,54.75,514.6365336
327,55.02,55.02,570.3914872
267.16,58.2,58.2,506.9874974
223.52,63.82,63.82,506.6267839
135.24,71.23,71.23,420.3002318
60,79.83,79.83,339.8097437
10.18,88.31,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.23,87.38,0,0
62.79,78.54,78.54,316.0298408
137.34,70.14,70.14,404.2705114
242.36,63.02,63.02,534.2097793
361.11,57.8,57.8,677.6619944
310.87,55.13,55.13,543.7486476
290.36,55.41,55.41,511.4672594
284.39,58.59,58.59,545.6880148
220.27,64.2,64.2,506.0989445
139.98,71.6,71.6,443.4672171
50.91,80.18,80.18,298.4987797
8.48,88.52,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.3,87.57,0,0
38.99,78.8,78.8,200.7368921
71.33,70.43,70.43,212.951904
106.5,63.34,63.34,237.3548913
111.62,58.16,58.16,211.58224
191.84,55.51,55.51,338.7828735
144.09,55.8,55.8,256.3498685
125.31,58.98,58.98,243.1611526
109.27,64.58,64.58,254.5600241
75.49,71.97,71.97,243.8977708
34.12,80.53,80.53,207.3771248
7.58,88.7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.09,87.74,0,0
94.91,79.07,79.07,500.5549049
210.02,70.72,70.72,636.0678056
302.52,63.66,63.66,681.8167244
385.62,58.51,58.51,738.2410065
359.98,55.88,55.88,641.7579348
301.39,56.19,56.19,541.6390855
174.97,59.36,59.36,343.3192914
130.95,64.95,64.95,309.2754262
91.09,72.33,72.33,300.0979723
40.1,80.88,80.88,252.9924878
8.12,88.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.3,87.92,0,0
118.24,79.34,79.34,639.2022443
251.27,71.01,71.01,772.1806596
335.91,63.98,63.98,765.7205248
327.62,58.86,58.86,633.5338749
440.21,56.26,56.26,792.5641017
462.59,56.57,56.57,839.6715598
367.25,59.75,59.75,728.9975599
297.98,65.33,65.33,713.9103852
189.02,72.69,72.69,635.2727123
72.95,81.23,81.23,478.4598611
7.56,89.04,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.98,88.09,0,0
105.23,79.6,79.6,582.9298596
225.48,71.3,71.3,703.2778041
371.34,64.3,64.3,856.2947559
463.34,59.2,59.2,904.8851801
471.93,56.63,56.63,857.9866252
490.94,56.96,56.96,900.436583
392.64,60.13,60.13,788.3802812
290.51,65.7,65.7,705.9534957
182.9,73.05,73.05,627.3644932
67.88,81.58,81.58,463.5714617
5.95,89.19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14.2,88.24,0,0
61.77,79.87,79.87,351.2010009
87.55,71.59,71.59,277.2195721
152.42,64.61,64.61,355.475771
172.21,59.55,59.55,339.8079521
242.33,57.01,57.01,445.0565118
275.22,57.34,57.34,509.9946655
327.2,60.52,60.52,664.878865
251.95,66.08,66.08,621.3919177
138.64,73.41,73.41,485.5683099
48.08,81.93,81.93,342.4920088
7.16,89.33,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.99,88.4,0,0
65.37,80.13,80.13,381.359029
187.54,71.88,71.88,603.0066025
399.03,64.93,64.93,941.718809
472.7,59.91,59.91,942.8359912
502.11,57.38,57.38,931.4464199
439.12,57.73,57.73,822.4611794
350.1,60.9,60.9,719.8735977
251.48,66.45,66.45,629.4093398
155.16,73.77,73.77,555.146331
67.23,81.71,81.71,466.2808353
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.97,88.54,0,0
114.87,80.4,80.4,688.7981247
280.19,72.16,72.16,914.5777939
315.45,65.25,65.25,753.4758462
394.59,60.25,60.25,795.1972518
416.33,57.75,57.75,780.2074111
353.25,58.12,58.12,668.854266
248.3,61.28,61.28,516.7214968
200.08,66.81,66.81,508.099055
113.6,74.12,74.12,415.1690325
50.68,82.16,82.16,371.5346083
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.44,88.68,0,0
107.02,80.67,80.67,660.1262015
253.91,72.45,72.45,842.0498701
385.8,65.56,65.56,932.4694275
450.28,60.59,60.59,916.9629979
470.52,58.12,58.12,890.8968414
378.68,58.49,58.49,724.5420552
352.38,61.66,61.66,742.3171148
229.87,67.18,67.18,592.696907
162.41,74.47,74.47,606.5893921
74.09,82.6,82.6,575.252586
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5.28,88.81,0,0
38.83,80.94,80.94,246.5887124
120.38,72.74,72.74,405.718408
186.12,65.88,65.88,455.4519061
226.58,60.95,60.95,466.6242705
243.95,58.49,58.49,466.7583035
203.48,58.88,58.88,393.7061266
161.31,62.03,62.03,343.9378248
126.05,67.55,67.55,330.0800613
73.37,74.82,74.82,280.1961169
18.77,83.02,83.02,154.4565207
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.48,88.94,0,0
74.62,81.2,81.2,487.7575716
170.87,73.03,73.03,585.4299755
247.56,66.2,66.2,613.462732
335.57,61.29,61.29,698.5561188
375.98,58.86,58.86,727.049833
358.97,59.25,59.25,702.0826406
289.45,62.41,62.41,624.97118
213.19,67.91,67.91,566.9003769
121,75.16,75.16,472.4335683
40.83,83.43,83.43,356.8525469
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.95,89.06,0,0
72.26,81.47,81.47,487.166085
185.7,73.32,73.32,646.9793572
318.62,66.52,66.52,799.6909255
414.22,61.63,61.63,871.7419306
432.77,59.23,59.23,845.9262783
338.66,59.62,59.62,669.6423373
308.88,62.78,62.78,675.2827982
222.48,68.27,68.27,600.9185574
128.59,75.51,75.51,513.9261916
39.3,83.82,83.82,365.0641081
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.03,89.17,0,0
78.54,81.74,81.74,546.6871579
187.77,73.61,73.61,665.4404242
313.75,66.84,66.84,797.7368203
362.66,61.98,61.98,771.9787984
456.2,59.59,59.59,901.2527767
371.19,60,60,742.38
361.5,63.15,63.15,800.3873796
286.27,68.62,68.62,785.2657142
163.66,75.85,75.85,669.4720408
51.02,84.2,84.2,504.867103
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.84,89.28,0,0
68.45,82.01,82.01,492.4451062
174.24,73.9,73.9,628.3115512
278.91,67.15,67.15,718.2479919
344.8,62.32,62.32,742.2508888
343.7,59.95,59.95,686.3628244
267.48,60.37,60.37,541.0226289
252.85,63.52,63.52,567.0739676
184.36,68.98,68.98,513.9759748
105.38,76.19,76.19,441.4692006
34.38,84.56,84.56,362.6455135
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.27,89.38,0,0
51.75,82.27,82.27,384.7439339
119.28,74.19,74.19,437.8080239
190.86,67.46,67.46,497.9021526
246.16,62.66,62.66,535.9812298
286.27,60.31,60.31,577.964712
279.09,60.73,60.73,570.8228467
201.13,63.88,63.88,456.8513478
151.56,69.32,69.32,429.168154
84.56,76.52,76.52,362.7535367
27.9,84.91,84.91,314.4708901
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37.53,82,82,269.6641789
81.86,74.48,74.48,305.9332244
140.21,67.77,67.77,370.606773
195.69,63,63,431.0442622
250.29,60.67,60.67,510.9638075
245.52,61.1,61.1,508.0259668
209.34,64.23,64.23,481.5074438
163.22,69.67,69.67,469.7969635
85.2,76.85,76.85,374.5035596
22.48,85.24,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
55.3,82.35,82.35,415.4104865
156.57,74.77,74.77,596.0156959
263.64,68.09,68.09,706.5260658
330.91,63.34,63.34,737.4939631
397.12,61.02,61.02,819.6418639
342.54,61.47,61.47,717.1827608
251.42,64.59,64.59,585.9338741
189.3,70.02,70.02,554.0075279
102.89,77.18,77.18,463.7005789
25.85,85.56,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
43.28,82.7,82.7,340.6141212
109.66,75.05,75.05,425.0782733
203.86,68.4,68.4,553.7799598
261.41,63.67,63.67,589.3711685
308.34,61.38,61.38,643.7183562
336.04,61.83,61.83,711.8145552
301.37,64.95,64.95,711.77041
242.63,70.35,70.35,721.5256914
130.62,77.51,77.51,603.9694558
30.16,85.87,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30.91,83.04,83.04,255.0827027
50.05,75.34,75.34,197.7615194
97.31,68.71,68.71,268.0062007
164.41,64.01,64.01,375.1817567
193.95,61.73,61.73,409.4993484
231.38,62.18,62.18,495.7837714
205.99,65.3,65.3,492.9558056
156.86,70.69,70.69,474.3571465
82.16,77.83,77.83,389.7292977
20.68,86.16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
61.06,83.37,83.37,528.8536915
166.77,75.62,75.62,671.5071859
280.3,69.02,69.02,782.8689468
353.67,64.34,64.34,816.7334243
413.09,62.08,62.08,882.2217646
417.3,62.54,62.54,904.9523526
376.09,65.64,65.64,911.8028468
272.3,71.02,71.02,837.2328193
155.92,78.14,78.14,758.6572401
37.16,86.44,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36.52,83.69,83.69,332.2785451
109.91,75.91,75.91,451.4763863
174.13,69.33,69.33,493.3070838
218.09,64.67,64.67,509.7571414
239.08,62.43,62.43,516.5589727
251.43,62.88,62.88,551.5562114
217.12,65.98,65.98,533.3916306
152.2,71.35,71.35,475.9428827
78.1,78.46,78.46,390.3984919
21.84,86.7,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.12,84,84,259.450863
88.44,76.2,76.2,370.7655978
146.87,69.64,69.64,422.1401653
189.91,65,65,449.3653427
174.71,62.77,62.77,381.8267332
191.12,63.23,63.23,424.3243893
130.24,66.33,66.33,324.4091898
101.98,71.68,71.68,324.4424512
47.21,78.77,78.77,242.4159003
13.67,86.95,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39.31,84.3,84.3,395.7923787
80.95,76.48,76.48,346.2586538
160.39,69.95,69.95,467.8274905
178.28,65.33,65.33,427.1291478
229.09,63.11,63.11,506.5235672
241.16,63.58,63.58,541.9961446
220.16,66.66,66.66,555.6977407
190.9,72,72,617.7653769
101.3,79.07,79.07,534.2557357
22.43,87.19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
57.02,84.6,84.6,605.8975875
141.21,76.76,76.76,616.555435
227.84,70.25,70.25,674.2489728
270.93,65.65,65.65,657.1033807
338.07,63.45,63.45,756.3448997
350.77,63.92,63.92,797.8833405
292.91,66.99,66.99,749.3378328
232.41,72.32,72.32,765.2605095
127.73,79.38,79.38,693.0756786
26.5,87.41,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.96,84.89,84.89,246.5528148
61.56,77.04,77.04,274.4896381
79.34,70.55,70.55,238.2696191
118.88,65.98,65.98,292.0486231
124.73,63.78,63.78,282.3101588
143.3,64.26,64.26,329.9653312
118.11,67.33,67.33,306.442572
85.27,72.63,72.63,285.622303
62.95,79.67,79.67,351.0535899
21.05,87.62,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24.69,85.17,0,0
66.1,77.32,77.32,301.1311801
106.89,70.85,70.85,325.8420275
155.13,66.29,66.29,385.7922761
156.62,64.12,64.12,358.8187699
174.16,64.59,64.59,405.8795781
121.53,67.65,67.65,319.5942495
112.59,72.94,72.94,383.7776689
54.73,79.96,79.96,313.9346233
11.17,87.83,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22.63,85.45,0,0
59.05,77.6,77.6,274.9896851
84.92,71.15,71.15,262.8356139
64.2,66.61,66.61,161.7178542
161.86,64.45,64.45,375.2852545
148.85,64.91,64.91,351.0270752
109.62,67.97,67.97,292.2482906
71.93,73.24,73.24,249.4422043
24.3,80.25,80.25,143.4902344
10.72,88.02,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.08,85.71,0,0
90.66,77.88,77.88,431.7968188
77.18,71.45,71.45,242.6036198
134.98,66.92,66.92,344.322668
131.9,64.77,64.77,309.4406377
120.17,65.24,65.24,286.9263819
108.18,68.28,68.28,292.3222342
65.71,73.55,73.55,232.0444455
44.34,80.53,80.53,269.4930162
11.98,88.2,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.54,85.96,0,0
72.66,78.15,78.15,353.8345769
93,71.74,71.74,296.8120893
75.43,67.23,67.23,194.893019
45.6,65.09,65.09,108.2636207
89.76,65.56,65.56,216.9477859
203.79,68.59,68.59,558.2686903
149.38,73.84,73.84,536.7191135
96.15,80.81,80.81,602.032833
14.34,88.37,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23.99,86.21,0,0
62.08,78.42,78.42,309.2619583
120.93,72.03,72.03,391.9694017
153.51,67.55,67.55,401.9880223
168.62,65.41,65.41,405.2176088
129.4,65.88,65.88,316.653109
130.78,68.9,68.9,363.2809987
55.35,74.13,74.13,202.409448
29.55,81.09,81.09,190.7894037
8.65,88.52,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.05,86.45,0,0
95.27,78.7,78.7,486.2050252
161.65,72.32,72.32,532.2678085
220.55,67.85,67.85,584.9625733
330.56,65.73,65.73,804.2096589
292.64,66.2,66.2,725.1726204
284.34,69.2,69.2,800.7164886
207.05,74.41,74.41,770.4136942
93.52,81.35,81.35,621.8162043
12.73,88.67,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.03,86.68,0,0
124.34,78.97,78.97,649.8959028
221.82,72.61,72.61,742.1850709
265.56,68.16,68.16,713.8403601
335.54,66.03,66.03,825.9278304
306.13,66.5,66.5,767.7259306
255.46,69.5,69.5,729.4535
181,74.7,74.7,685.9359075
85.95,81.62,81.62,589.7581813
10.59,88.8,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.51,86.9,0,0
140.42,79.23,79.23,751.4436827
